15,1,98.76,0.0,217.0,71.05,1,1,1.0
15,2,313.0,0.0,394.53,107.53,1,1,1.0
15,4,697.4,144.2,241.0,116.19999999999999,1,1,1.0
15,5,0.0,173.0,40.0,71.5,1,1,1.0
16,1,98.75,0.0,217.0,70.98,1,1,1.0
16,2,313.0,0.0,394.49,107.49,1,1,1.0
16,4,655.0,138.0,278.0,121.0,1,1,1.0
16,5,0.0,165.0,62.0,101.0,1,1,1.0
17,1,98.73,0.0,217.0,70.92,1,1,1.0
17,2,313.0,0.0,394.46000000000004,107.46,1,1,1.0
17,4,621.0,129.8,268.20000000000005,119.39999999999998,1,1,1.0
17,5,0.0,170.0,84.8,109.0,1,1,1.0
18,1,98.71,0.0,217.0,70.85,1,1,1.0
18,2,313.0,0.0,394.41999999999996,107.42,1,1,1.0
18,4,587.0,121.6,258.4,117.80000000000001,1,1,1.0
18,5,0.0,175.0,107.6,117.0,1,1,1.0
19,1,98.69,0.0,217.0,70.78,1,1,1.0
19,2,313.0,0.0,394.39,107.39,1,1,1.0
19,4,553.0,113.4,248.60000000000002,116.19999999999999,1,1,1.0
19,5,0.0,180.0,130.4,125.0,1,1,1.0
20,1,98.68,0.0,217.0,70.71,1,1,1.0
20,2,313.0,0.0,394.36,107.36,1,1,1.0
20,4,519.0,105.2,238.79999999999995,114.60000000000001,1,1,1.0
20,5,0.0,185.0,153.2,133.0,1,1,1.0
21,1,98.66,0.0,217.00000000000003,70.64,1,1,1.0
21,2,313.0,0.0,394.32000000000005,107.32,1,1,1.0
21,4,485.0,97.0,229.0,113.0,1,1,1.0
21,5,0.0,190.0,176.0,141.0,1,1,1.0
22,1,98.64,0.0,217.0,70.58,1,1,1.0
22,2,313.0,0.0,394.28999999999996,107.29,1,1,1.0
22,4,458.4,90.2,221.60000000000002,112.60000000000001,1,1,1.0
22,5,16.8,198.4,194.0,151.4,1,1,1.0
23,1,98.63,0.0,217.0,70.51,1,1,1.0
23,2,313.0,0.0,394.25,107.25,1,1,1.0
23,4,431.8,83.4,214.2,112.19999999999999,1,1,1.0
23,5,33.6,206.8,212.0,161.8,1,1,1.0
24,1,98.61,0.0,217.0,70.44,1,1,1.0
24,2,313.0,0.0,394.22,107.22,1,1,1.0
24,4,405.2,76.6,206.8,111.80000000000001,1,1,1.0
24,5,50.4,215.2,229.99999999999997,172.2,1,1,1.0
25,1,98.59,0.0,216.99999999999997,70.37,1,1,1.0
25,2,313.0,0.0,394.19000000000005,107.19,1,1,1.0
25,4,378.6,69.8,199.39999999999998,111.39999999999999,1,1,1.0
25,5,67.2,223.6,248.0,182.6,1,1,1.0
26,1,98.58,0.0,217.0,70.31,1,1,1.0
26,2,313.0,0.0,394.15,107.15,1,1,1.0
26,4,352.0,63.0,192.0,111.0,1,1,1.0
26,5,84.0,232.0,266.0,193.0,1,1,1.0
27,1,98.56,0.0,217.0,70.24,1,1,1.0
27,2,313.0,0.0,394.12,107.12,1,1,1.0
27,4,331.6,62.4,185.60000000000002,105.4,1,1,1.0
27,5,116.8,246.0,289.2,202.0,1,1,1.0
28,1,98.54,0.0,217.0,70.17,1,1,1.0
28,2,313.0,0.0,394.08000000000004,107.08,1,1,1.0
28,4,311.2,61.8,179.2,99.8,1,1,1.0
28,5,149.6,260.0,312.4,211.0,1,1,1.0
29,1,98.53,0.0,216.99999999999997,70.1,1,1,1.0
29,2,313.0,0.0,394.04999999999995,107.05,1,1,1.0
29,4,290.8,61.2,172.8,94.2,1,1,1.0
29,5,182.4,274.0,335.6,220.0,1,1,1.0
29,6,914.0,176.0,46.0,62.0,1,1,1.0
30,1,98.51,0.0,217.0,70.03,1,1,1.0
30,2,313.0,0.0,394.02,107.02,1,1,1.0
30,4,270.4,60.6,166.40000000000003,88.6,1,1,1.0
30,5,215.2,288.0,358.8,229.0,1,1,1.0
30,6,866.0,164.5,94.0,73.5,1,1,1.0
31,1,98.49,0.0,217.0,69.97,1,1,1.0
31,2,313.0,0.0,393.98,106.98,1,1,1.0
31,4,250.0,60.0,160.0,83.0,1,1,1.0
31,5,248.0,302.0,382.0,238.0,1,1,1.0
31,6,818.0,153.0,142.0,85.0,1,1,1.0
32,1,98.47,0.0,217.00000000000003,69.9,1,1,1.0
32,2,313.0,0.0,393.95000000000005,106.95,1,1,1.0
32,4,233.6,57.4,155.6,79.79999999999998,1,1,1.0
32,5,306.6,325.0,389.4,215.0,1,1,1.0
32,6,776.8,143.6,158.80000000000007,89.0,1,1,1.0
33,1,98.46,0.0,217.0,69.83,1,1,1.0
33,2,313.0,0.0,393.91999999999996,106.92,1,1,1.0
33,4,217.2,54.8,151.2,76.60000000000001,1,1,1.0
33,5,365.2,348.0,396.8,192.0,1,1,1.0
33,6,735.6,134.2,175.60000000000002,93.0,1,1,1.0
34,1,98.44,0.0,217.0,69.76,1,1,1.0
34,2,313.0,0.0,393.88,106.88,1,1,1.0
34,4,200.8,52.2,146.8,73.39999999999999,1,1,1.0
34,5,423.8,371.0,404.2,169.0,1,1,1.0
34,6,694.4,124.8,192.39999999999998,97.00000000000001,1,1,1.0
35,1,98.42,0.0,217.0,69.69,1,1,1.0
35,2,313.0,0.0,393.85,106.85,1,1,1.0
35,4,184.4,49.6,142.4,70.19999999999999,1,1,1.0
35,5,482.4,394.0,411.6,146.0,1,1,1.0
35,6,653.2,115.4,209.19999999999993,101.0,1,1,1.0
36,1,98.41,0.0,217.00000000000003,69.63,1,1,1.0
36,2,313.0,0.0,393.80999999999995,106.81,1,1,1.0
36,4,168.0,47.0,138.0,67.0,1,1,1.0
36,5,541.0,417.0,419.0,123.0,1,1,1.0
36,6,612.0,106.0,226.0,105.0,1,1,1.0
37,1,98.39,0.0,217.0,69.56,1,1,1.0
37,2,313.0,0.0,393.78,106.78,1,1,1.0
37,4,154.25,44.75,133.75,66.0,1,1,1.0
37,5,644.0,439.67,316.0,100.32999999999998,1,1,1.0
37,6,579.0,101.0,222.20000000000005,102.4,1,1,1.0
38,1,98.37,0.0,217.0,69.49,1,1,1.0
38,2,313.0,0.0,393.75,106.75,1,1,1.0
38,4,140.5,42.5,129.5,65.0,1,1,1.0
38,5,747.0,462.33,213.0,77.67000000000002,1,1,1.0
38,6,546.0,96.0,218.39999999999998,99.80000000000001,1,1,1.0
39,1,98.36,0.0,217.0,69.42,1,1,1.0
39,2,313.0,0.0,393.71000000000004,106.71,1,1,1.0
39,4,126.75,40.25,125.25,64.0,1,1,1.0
39,5,850.0,485.0,110.0,55.0,1,1,1.0
39,6,513.0,91.0,214.60000000000002,97.19999999999999,1,1,1.0
40,1,98.34,0.0,216.99999999999997,69.36,1,1,1.0
40,2,313.0,0.0,393.67999999999995,106.68,1,1,1.0
40,4,113.0,38.0,121.0,63.0,1,1,1.0
40,6,480.0,86.0,210.79999999999995,94.6,1,1,1.0
41,1,98.32,0.0,217.0,69.29,1,1,1.0
41,2,313.0,0.0,393.64,106.64,1,1,1.0
41,4,101.17,35.83,118.33,62.34,1,1,1.0
41,6,447.0,81.0,207.0,92.0,1,1,1.0
42,1,98.31,0.0,217.0,69.22,1,1,1.0
42,2,313.0,0.0,393.61,106.61,1,1,1.0
42,4,89.33,33.67,115.67,61.66,1,1,1.0
42,6,422.6,76.4,198.39999999999998,88.6,1,1,1.0
43,1,98.29,0.0,217.0,69.15,1,1,1.0
43,2,313.0,0.0,393.58000000000004,106.58,1,1,1.0
43,4,77.5,31.5,113.0,61.0,1,1,1.0
43,6,398.2,71.8,189.8,85.2,1,1,1.0
44,1,98.27,0.0,217.0,69.08,1,1,1.0
44,2,313.0,0.0,393.53999999999996,106.54,1,1,1.0
44,4,65.67,29.33,110.33,60.34,1,1,1.0
44,6,373.8,67.2,181.2,81.8,1,1,1.0
45,1,98.25,0.0,217.0,69.02,1,1,1.0
45,2,313.0,0.0,393.51,106.51,1,1,1.0
45,4,53.83,27.17,107.67,59.66,1,1,1.0
45,6,349.4,62.6,172.60000000000002,78.4,1,1,1.0
46,1,98.24,0.0,217.0,68.95,1,1,1.0
46,2,313.0,0.0,393.47,106.47,1,1,1.0
46,4,42.0,25.0,105.0,59.0,1,1,1.0
46,6,325.0,58.0,164.0,75.0,1,1,1.0
47,1,98.22,0.0,217.00000000000003,68.88,1,1,1.0
47,2,313.0,0.0,393.44000000000005,106.44,1,1,1.0
47,4,33.6,24.2,102.20000000000002,57.39999999999999,1,1,1.0
47,6,305.6,55.4,162.59999999999997,73.4,1,1,1.0
48,1,98.2,0.0,217.0,68.81,1,1,1.0
48,2,313.0,0.0,393.40999999999997,106.41,1,1,1.0
48,4,25.2,23.4,99.39999999999999,55.800000000000004,1,1,1.0
48,6,286.2,52.8,161.2,71.8,1,1,1.0
49,1,98.19,0.0,217.0,68.75,1,1,1.0
49,2,313.0,0.0,393.37,106.37,1,1,1.0
49,4,16.8,22.6,96.60000000000001,54.199999999999996,1,1,1.0
49,6,266.8,50.2,159.8,70.2,1,1,1.0
50,1,98.17,0.0,217.0,68.68,1,1,1.0
50,2,313.0,0.0,393.34000000000003,106.34,1,1,1.0
50,4,8.4,21.8,93.8,52.60000000000001,1,1,1.0
50,6,247.4,47.6,158.4,68.6,1,1,1.0
51,1,98.15,0.0,216.99999999999997,68.61,1,1,1.0
51,2,313.0,0.0,393.30999999999995,106.31,1,1,1.0
51,4,0.0,21.0,91.0,51.0,1,1,1.0
51,6,228.0,45.0,157.0,67.0,1,1,1.0
52,1,98.14,0.0,217.0,68.54,1,1,1.0
52,2,313.0,0.0,393.27,106.27,1,1,1.0
52,4,0.0,21.0,81.2,49.0,1,1,1.0
52,6,213.0,43.4,149.8,64.80000000000001,1,1,1.0
53,1,98.12,0.0,217.0,68.47,1,1,1.0
53,2,313.0,0.0,393.24,106.24,1,1,1.0
53,4,0.0,21.0,71.4,47.0,1,1,1.0
53,6,198.0,41.8,142.60000000000002,62.60000000000001,1,1,1.0
54,1,98.1,0.0,217.00000000000003,68.41,1,1,1.0
54,2,313.0,0.0,393.20000000000005,106.2,1,1,1.0
54,4,0.0,21.0,61.6,45.0,1,1,1.0
54,6,183.0,40.2,135.39999999999998,60.39999999999999,1,1,1.0
55,1,98.08,0.0,217.0,68.34,1,1,1.0
55,2,313.0,0.0,393.16999999999996,106.17,1,1,1.0
55,4,0.0,21.0,51.8,43.0,1,1,1.0
55,6,168.0,38.6,128.2,58.199999999999996,1,1,1.0
56,1,98.07,0.0,217.0,68.27,1,1,1.0
56,2,313.0,0.0,393.14,106.14,1,1,1.0
56,4,0.0,21.0,42.0,41.0,1,1,1.0
56,6,153.0,37.0,121.0,56.0,1,1,1.0
57,1,98.05,0.0,217.0,68.2,1,1,1.0
57,2,313.0,0.0,393.1,106.1,1,1,1.0
57,4,0.0,22.75,34.0,37.25,1,1,1.0
57,6,140.0,36.25,116.5,54.5,1,1,1.0
58,1,98.03,0.0,216.99999999999997,68.14,1,1,1.0
58,2,313.0,0.0,393.07000000000005,106.07,1,1,1.0
58,4,0.0,24.5,26.0,33.5,1,1,1.0
58,6,127.0,35.5,112.0,53.0,1,1,1.0
59,1,98.02,0.0,217.0,68.07,1,1,1.0
59,2,313.0,0.0,393.03,106.03,1,1,1.0
59,4,0.0,26.25,18.0,29.75,1,1,1.0
59,6,114.0,34.75,107.5,51.5,1,1,1.0
60,1,98.0,0.0,217.0,68.0,1,1,1.0
60,2,313.0,0.0,393.0,106.0,1,1,1.0
60,4,0.0,28.0,10.0,26.0,1,1,1.0
60,6,101.0,34.0,103.0,50.0,1,1,1.0
